objectid,parentid,format,display_template,object_location,title,date,date_created,description,category,image_small,image_thumb
30athlet,,image/jpeg,image,objects/30athlet.jpg,"1977 ASU Team, Track and Field National Champions",1977,1977,"Jump to Article Below 1977 ASU Team, Track and Field National Champions 1970s UP UPC ASUA T83 1970s There was a time when Arizona State was a huge force in track and field, culminating in a team championship in 1977. After a brief slump, the team has rebuilt a solid core and is reentering the national picture. If the calendar year 1999 was any indication, the new millennium will mark the beginning of a golden era in track and field at Arizona State. Greg Kraft, ASU's eighth director of track and field and cross country, has tirelessly rebuilt a program from probation to prosperity as he's in his fourth year as a Sun Devil. Last year saw the Sun Devils record their best NCAA Outdoor Championship men's finish since 1983, their best NCAA Indoor Championship men's finish ever, their best NCAA Indoor Championship women's finish since 1995, and their best NCAA Cross Country Championship finishes for both men and women ever. Twelve Sun Devils earned All-American honors in 12 different events. Nine individual school records, four team records and one individual collegiate record were broken. In the Pac-10, ASU had its best men's track finish since 1992. The year 2000 should be even more productive than the previous three years, which saw nine individual track & field All-Americans, three All-American relay squads, three cross country All-Americans, five Pac-10 individual titles, two individual NCAA runner-up finishes, 17 first or second-team Pac-10 All-Academic selections, two Academic All-American cross country squads, and the first three NCAA appearances by a cross country team in ASU history. After spending his first two years at ASU rebuilding the program one event at a time, building a foundation that focused on recruiting the high school ranks, 1999 saw Kraft get some results. During the indoor season, ASU's men finished 11th and the women in a tie for 32nd at the NCAA Championships. Marcus Brunson (60 meters) and Dwight Phillips (long jump) were NCAA runners-up and Brunson had broken the collegiate record in the 60 meters earlier in the year. Six indoor school records were broken. The outdoor season saw three school records fall while the men finished fifth in the Pac-10, just 0.5 point out of fourth place, and 18th at the NCAA Championships. Phillips captured both the long jump and triple jump Pac-10 titles and Fiona Daly recorded her second straight women's high jump conference crown. ""When I look at our program from where we were 3.5 years ago, I feel like we're on schedule,"" Kraft said. ""I felt like it would take us three recruiting classes to get competitive. Competitive in my mind is to be in the upper division of the Pac-10 and in the top 20 nationally, which I think we are. Obviously our goal, and the stated goal of the department, is to annually compete for top-three Pac-10 finishes and top-10 national finishes. I think our men are at that point right now. ""When I look at the program's total health,"" he continued, ""even though I really like our team and we'll contend for some really good honors this year, we don't have the distribution of aid I'd like to have. If we have 12 scholarships, I'd like to have three in my freshman class, three in my sophomore class and so on. If you look at our aid, our distance aid might be heavy in the freshman class, our sprint group might be heavy in the junior class; we need to have a program where annually we're at nationals contending for titles in the relays. We need to have a program where every year we're competing for a national berth in the cross country championships. If we have those kind of athletes in place, then it's very reasonable for us to be a top-three, top-10 team. To do that, you have to have a really mature program. Right now, I think we are talented, but I don't think we are a mature program. But, obviously, we're a lot closer than we have been in recent history."" Consider the numbers one through 332. One is the number of NCAA Team championships the program has earned, coming in 1977. Fifteen is the number of top-10 placings the teams have earned in outdoor and indoor national championships. And don't forget 32, the number of individual or relay national champions this program has produced. ASU's Hall of Fame includes 19 track and field Sun Devils. There are 33 Olympians that have donned maroon and gold, 10 of which earned medals, including seven gold medal winners. All-America honors were awarded to 63 indoor athletes and 181 outdoor contenders. Over the years, ASU has boasted 332 conference champions. The list of ASU alumni is long and prestigious. Heading this list is ASU senior associate athletic director Herman Frazier, who is one of the most well-recognized athletes to represent ASU athletics. He earned gold (4x400m relay) and bronze (400m) medals at the 1976 Olympic Games and was selected to the 1980 U.S. Olympic squad. He captured a pair of NCAA individual events while leading the team to its only NCAA title in 1977. Maicel Malone is one of the most gifted sprinters in Sun Devil annals as a 10 time All-American and six time national champion. She earned a gold medal as part of the 1996 4x400 Olympic relay team and is training for the 2000 Games. Lynda Tolbert earned four national titles while a Sun Devil, earning eight All-America honors. Leslie Deniz became the first U.S. woman to win an Olympic medal in the women's discus when she earned silver at the 1984 Games. She also won the 1983 NCAA discus title and broke the U.S. record five times in a two-year span. Ulis Williams ranked among the world's premier sprinters in the 1960s, running on the world record-setting mile relay at ASU in 1963 before earning an Olympic gold medal in the 4x400m relay one year later. He also boasts two NCAA crowns in the quarter mile. There are a variety of reasons why so many runners have had, and continue to have success while training in the ASU area. Tempe and the surrounding Valley offer consistently ideal weather for fall, winter and spring training. The nearby parks, canal systems and greenbelt provide a variety of terrains and an abundance of soft surfaces on which to train. With the addition of a brand new track and field facility, and acres upon acres of grass fields on campus, every training requirement can be met. With a strong and experienced administrative commitment to the track and field program, tremendous weather, great training areas, and a tradition-rich history, it's easy to see why Arizona State is one of the nation's best. -- ASU's Sports Information Department",Campus Lives - Athletes,/objects/small/30athlet_sm.jpg,/objects/thumbs/30athlet_th.jpg
30casc,,image/jpeg,image,objects/30casc.jpg,"Installation of the 'Victory Bell' at Memorial Union opening reception, ca. 1956",1956,1956,"Cheerleaders lead the audience in song during the installation of the ""Victory Bell"" at Memorial Union opening reception. ca. 1956 UP UPC ASUG V52 #7 The Victory Bell that hung in the dining hall until 1939 summoned Arizona State Teachers College students to meals. After World War II, the bell became a trophy awarded to the winner of the ASU and U of A football game. It was also sounded for athletic victories. Finally, when Senator Carl Hayden donated a piece of sandstone from the original White House, the bell was installed on this pedestal and given a place of honor on the west patio of the Memorial Union. The bell was removed some time in the 1970s when the Memorial Union was remodeled. Its current location is unknown. Cheerleaders lead the audience in song during the installation of the ""Victory Bell"" at Memorial Union opening reception. ca. 1956 UP UPC ASUG V52 #7",Campus Lives - Campus Scenes,/objects/small/30casc_sm.jpg,/objects/thumbs/30casc_th.jpg
30land,,image/jpeg,image,objects/30land.jpg,"Old Main, 1930s",1930,1930s,Old Main Parking was permitted at the main entrance to the campus. 1930s UPC 235:17,Landmarks,/objects/small/30land_sm.jpg,/objects/thumbs/30land_th.jpg
30lead,,image/jpeg,image,objects/30lead.jpg,"ASASU Senate, 1969",1969,1969,ASASU Senate 1969 UPC 192:77 (slide) Tilman Crane ACC #91-510,Leadership,/objects/small/30lead_sm.jpg,/objects/thumbs/30lead_th.jpg
30research,,image/jpeg,image,objects/30research.jpg,"Partnership for Research In Stereo Modeling (PRISM), 1998",1998,1998,"Partnership for Research In Stereo Modeling (PRISM) 1998 Photographer: Tim Trumble Courtesy of Media Relations Academic Freedom - Research PRISM, established in Spring 1996 at ASU, is a multi-disciplinary research program investigating computer aided design. Five colleges and the office of the Vice-Provost for Research and Strategic Initiatives support collaborative projects between ASU academic programs and/or industry. For more information about Prism, please visit: http://surdas.eas.asu.edu/prism/prism/ Partnership for Research In Stereo Modeling (PRISM) 1998 Photographer: Tim Trumble Courtesy of Media Relations",Academic Freedom - Research,/objects/small/30research_sm.jpg,/objects/thumbs/30research_th.jpg
31casc,,image/jpeg,image,objects/31casc.jpg,"Whitewashing the 'A', ca. 1950",1950,1950,"Whitewashing the ""A"" ca. 1950 UP UPC ASUG W54 1950s #27 From time to time, mischievous students from the University of Arizona have trekked to Tempe to paint their own school colors, red and blue, on our ""A"". Whitewashing the ""A"" to cover colors other than gold began as a tradition in the 1930s as part of orientation week. At one time, as many as 2,500 freshmen were recorded wielding paintbrushes. Whitewashing the ""A"" ca. 1950 UP UPC ASUG W54 1950s #27 After some scrapes and injuries, the Rallies and Traditions Board took over sponsorship in 1965. The tradition declined for some time but has resumed during orientation week. The Student Alumni Association now maintains the ""A"" and protects it from U of A painters for a week before the annual ASU/U of A football game.",Campus Lives - Campus Scenes,/objects/small/31casc_sm.jpg,/objects/thumbs/31casc_th.jpg
31land,,image/jpeg,image,objects/31land.jpg,"Entrance to the Campus, 1934",1934,1934,"Entrance to the Campus taken from the upper level of Old Main. 1934 UP UPC ASUB C357 1930s #2 Tempe's San Pablo is nestled below ""T"" Mountain. An event is taking place on the lawn, known as North Campus. The fountain of stones and pipe has been removed and the Sundial, a gift from the class of 1915, is north of the pond.",Landmarks,/objects/small/31land_sm.jpg,/objects/thumbs/31land_th.jpg
31lead,,,compound_object,,"The Collegian, 1934-36",1934,1934,"The Collegian, pages 2-4 1934-36 Souvenir Alumni Banquet Edition 59.6 - entire first issue",Leadership,/objects/small/31lead-1_sm.jpg,/objects/thumbs/31lead-1_th.jpg
31lead-1,31lead,image/jpeg,image,objects/31lead-1.jpg,"The Collegian, 1934-36",1934,1934,,,/objects/small/31lead-1_sm.jpg,/objects/thumbs/31lead-1_th.jpg
31lead-2,31lead,image/jpeg,image,objects/31lead-2.jpg,"The Collegian, 1934-36",1934,1934,,,/objects/small/31lead-2_sm.jpg,/objects/thumbs/31lead-2_th.jpg
31lead-3,31lead,image/jpeg,image,objects/31lead-3.jpg,"The Collegian, 1934-36",1934,1934,,,/objects/small/31lead-3_sm.jpg,/objects/thumbs/31lead-3_th.jpg
31research,,image/jpeg,image,objects/31research.jpg,"Fletcher Library, ASU West, 1990s",1988,1988,"Academic Freedom - Research Fletcher Library, ASU West 1990s Photographer: Tim Trumble Courtesy of Media Relations ASU West's Fletcher Library opened in 1988 and serves as an information access center designed to take full advantage of electronic technology. For more information about Fletcher Library, please visit: http://library.west.asu.edu University Archives Department of Archives and Manuscripts Arizona State University Libraries Last updated: October, 2004",Academic Freedom - Research,/objects/small/31research_sm.jpg,/objects/thumbs/31research_th.jpg
32casc,,image/jpeg,image,objects/32casc.jpg,"Professor Quino E. Martinez presents a Spanish TV Program, 1959",1959,1959,"Professor Quino E. Martinez presents a Spanish TV Program. 1959 UP UPC ASUP Martinez, Quino E.",Campus Lives - Campus Scenes,/objects/small/32casc_sm.jpg,/objects/thumbs/32casc_th.jpg
32land,,image/jpeg,image,objects/32land.jpg,"Palm Walk, 1930s",1939,1939,Palm Walk 1930s UP UPC ASUB P343 #26 Palm Walk was the far eastern border of the campus in 1939. Mexican Fan palms were planted on the south end of Palm Walk in the 1930s.,Landmarks,/objects/small/32land_sm.jpg,/objects/thumbs/32land_th.jpg
32lead,,image/jpeg,image,objects/32lead.jpg,"Washington Chapter, N.D.",1940,1940,"Washington Chapter From left: John Murdock, Governor McFarland, Senator Hayden, unknown, James Creasman, unknown N.D. UP UPC ASUD A44 .W3 #29",Leadership,/objects/small/32lead_sm.jpg,/objects/thumbs/32lead_th.jpg
32research,,image/jpeg,image,objects/32research.jpg,ASU East Virtual Library,1990,1990s,"ASU East Virtual Library 1990s Photographer: Tim Trumble Courtesy of ASU Media Relations Academic Freedom - Research Computers outfitted with ethernet connections and web browsers make accessible most electronic library resources available on the main campus. For more information about ASU East Virtual Library, please visit:http://www.east.asu.edu/libraries/ ASU East Virtual Library 1990s Photographer: Tim Trumble Courtesy of ASU Media Relations",Academic Freedom - Research,/objects/small/32research_sm.jpg,/objects/thumbs/32research_th.jpg
33athlet,,,compound_object,objects/33Aathlet.jpg,"From Normals to ASU Sun Devils, 1987",1987,1987,"From Normals to ASU Sun Devils April 20, 1987 Page 10 Page 11 0.5 ASU Insight",Campus Lives - Athletes,/objects/small/33aathlet_sm.jpg,/objects/thumbs/33aathlet_th.jpg
33Aathlet,33athlet,image/jpeg,image,objects/33Aathlet.jpg,"From Normals to ASU Sun Devils, page 10, 1987",1987,1987,"From Normals to ASU Sun Devils April 20, 1987 Page 10 Page 11 0.5 ASU Insight",Campus Lives - Athletes,/objects/small/33aathlet_sm.jpg,/objects/thumbs/33aathlet_th.jpg
33Bathlet,33athlet,image/jpeg,image,objects/33Bathlet.jpg,"From Normals to ASU Sun Devils, page 11, 1987",1987,1987,"From Normals to ASU Sun Devils April 20, 1987 Page 10 Page 11 0.5 ASU Insight",Campus Lives - Athletes,/objects/small/33bathlet_sm.jpg,/objects/thumbs/33bathlet_th.jpg
33acpro,,,compound_object,,"Industrial Arts curriculum, 1927-28",1927,1927,"Industrial Arts curriculum, pages 70-71 Curriculum, pages 72-73 Curriculum, page 74 1927-28 0.3 catalog 1927-28",Academic Freedom - Academic Programs,/objects/small/33acpro0_sm.jpg,/objects/thumbs/33acpro0_th.jpg
33acpro0,33acpro,image/jpeg,image,objects/33acpro.jpg,,,,,,/objects/small/33acpro0_sm.jpg,/objects/thumbs/33acpro0_th.jpg
33acpro1,33acpro,image/jpeg,image,objects/33acpro1.jpg,,,,,,/objects/small/33acpro1_sm.jpg,/objects/thumbs/33acpro1_th.jpg
33acpro2,33acpro,image/jpeg,image,objects/33acpro2.jpg,,,,,,/objects/small/33acpro2_sm.jpg,/objects/thumbs/33acpro2_th.jpg
33casc,,image/jpeg,image,objects/33casc.jpg,"Robert Svob, ASU Groundskeeper, 1958",1958,1958,"Robert Svob, ASU Groundskeeper 1958 UP UPC ASUP Svob, Robert Bob Svob worked at ASU for 45 years. Arriving in 1931, he worked as a gardener for 10 years. Sheep were grazing where buildings later stood. Later he became supervisor of maintenance and landscaping, then foreman of grounds construction (plant and land care). Gardens of flowers were planted for the students to pick. For more information about ASU's grounds and the Arboretum program, please visit: http://www.fm.asu.edu/arboretum.htm Robert Svob, ASU Groundskeeper 1958 UP UPC ASUP Svob, Robert",Campus Lives - Campus Scenes,/objects/small/33casc_sm.jpg,/objects/thumbs/33casc_th.jpg
33land,,image/jpeg,image,objects/33land.jpg,"Campus aerial, 1940s",1936,1936-1976,"Campus aerial toward the southwest 1940s UP UPC ASUB A355 1940s The curve of Mill Avenue and the future site of Gammage Auditorium are seen in the upper right of the photograph. The upper left of the photograph shows Goodwin Stadium (1936-1976). The concrete football stadium, located at College Avenue and Apache Boulevard, boasted seating for 5,000. It was named for Garfield Goodwin, a member of the 1899 Normal School football team, which was the first to play and beat the University of Arizona. Haigler Hall (1941-1978), on the east side of the football field, provided seating for 5000 additional spectators and doubled as a dormitory for men. Haigler Hall was named for Charles Haigler, a member of the first Normal School football team in 1896.",Landmarks,/objects/small/33land_sm.jpg,/objects/thumbs/33land_th.jpg
33lead,,image/jpeg,image,objects/33lead.jpg,Alumni class of 1927,1927,1927,"Alumni class of 1927 1967 Photographer: Charles R. Conley Charles Conley Photographs, University Archives UP UPC ASUG H65 1960s #35",Leadership,/objects/small/33lead_sm.jpg,/objects/thumbs/33lead_th.jpg
33research,,image/jpeg,image,objects/33research.jpg,"John J. Ross - William C. Blakely Law Library, 1994",1994,1994,"Academic Freedom - Research Previous Image Category Index John J. Ross - William C. Blakely Law Library 1994 Photographer: Timothy Hurshey Courtesy of the College of Law The first library of the College of Law opened in 1967 with 46,000 volumes, a significant contribution to the practice of law in the region for faculty, students and the community. In 1968, 60,000 volumes were moved to the library in Armstrong Hall. Today the library is located in a 1993 facility that houses collections of Anglo-American and international law books, periodicals and reference materials. For more information about the John J. Ross - William C. Blakely Law Library, please visit: http://www.lawlib.asu.edu/",Academic Freedom - Research,/objects/small/33research_sm.jpg,/objects/thumbs/33research_th.jpg
